Time,ws,wd,ti
2017-01-09 06:30:00,9.567639999999999,235.44197999999997,0.04779347481986368
2017-01-09 07:00:00,9.64065,234.9218,0.04770645998052579
2017-01-09 07:30:00,9.636510000000001,227.95772000000002,0.04771139411879259
2017-01-09 08:00:00,10.764569999999999,221.29273999999998,0.046689297627954776
2017-01-09 08:30:00,11.478110000000001,216.56865,0.04616970712366115
2017-01-09 09:00:00,12.1563,214.46272000000002,0.04596711583999999
2017-01-09 09:30:00,13.10941,213.87055,0.047266733780061666
2017-01-09 10:00:00,13.31409,213.54629,0.04731822983761562
2017-01-09 10:30:00,13.4893,213.24471,0.04736231144912642
2017-01-09 11:00:00,13.56565,211.4421,0.04738152057553957
2017-01-09 11:30:00,13.737639999999999,209.15925,0.047424792057553955
2017-01-09 12:00:00,14.16625,206.60411000000002,0.04769429
2017-01-09 12:30:00,14.634089999999999,206.47099999999998,0.04826692616
2017-01-09 13:00:00,15.145470000000001,207.21773000000002,0.049106521616
2017-01-09 13:30:00,15.53005,206.2236,0.05014211864
2017-01-09 14:00:00,15.757579999999999,205.63138999999998,0.050754811424
2017-01-09 14:30:00,16.22127,206.83778,0.05200343585600001
2017-01-09 15:00:00,16.71666,207.18873,0.053337422048
2017-01-09 15:30:00,16.81168,207.19617,0.053593291903999994
2017-01-09 16:00:00,16.87327,206.26513,0.053759141456
2017-01-09 16:30:00,16.74145,206.00376,0.05340417656
2017-01-09 17:00:00,16.52836,204.41711,0.052830367807999996
2017-01-09 17:30:00,16.63096,204.2938,0.053106649088
2017-01-09 18:00:00,15.82244,202.7105,0.050929466432
2017-01-09 18:30:00,16.83547,202.26895,0.053657353616
